timestamp,artist,song,genre,duration_seconds,full_duration,completion_rate,mood,activity,day_of_week,hour,month
2024-06-23 14:51:00,The Strokes,The Adults Are Talking,Alternative,185,185,1.0,Melancholic,Working Out,Sunday,14,June
2024-06-23 15:32:00,Bonobo,Kerala,Electronic,212,212,1.0,Focused,Relaxing,Sunday,15,June
2024-06-24 13:11:00,Kamasi Washington,The Garden Path,Jazz,211,211,1.0,Chill,Relaxing,Monday,13,June
2024-06-24 16:57:00,The Weeknd,Die For You,Pop,201,201,1.0,Focused,Working,Monday,16,June
2024-06-25 00:50:00,Bonobo,Kerala,Electronic,183,183,1.0,Chill,Commuting,Tuesday,0,June
2024-06-25 02:58:00,The Strokes,Last Nite,Alternative,231,231,1.0,Melancholic,Partying,Tuesday,2,June
2024-06-25 08:53:00,Bonobo,Break Apart,Electronic,182,261,0.7,Happy,Relaxing,Tuesday,8,June
2024-06-25 13:45:00,Bonobo,Cirrus,Electronic,237,237,1.0,Energetic,Relaxing,Tuesday,13,June
2024-06-25 15:06:00,Kamasi Washington,Truth,Jazz,251,251,1.0,Energetic,Working Out,Tuesday,15,June
2024-06-26 13:59:00,The Strokes,Last Nite,Alternative,185,185,1.0,Focused,Working Out,Wednesday,13,June
2024-06-27 06:07:00,The Strokes,Bad Decisions,Alternative,161,230,0.7,Focused,Working Out,Thursday,6,June
2024-06-27 06:33:00,Taylor Swift,Cruel Summer,Pop,266,266,1.0,Chill,Commuting,Thursday,6,June
2024-06-27 17:14:00,Kamasi Washington,The Garden Path,Jazz,284,284,1.0,Energetic,Relaxing,Thursday,17,June
2024-06-27 17:28:00,Taylor Swift,August,Pop,287,287,1.0,Happy,Working,Thursday,17,June
2024-06-28 12:37:00,Arctic Monkeys,505,Alternative,247,247,1.0,Melancholic,Working Out,Friday,12,June
2024-06-29 00:14:00,Taylor Swift,Cruel Summer,Pop,297,297,1.0,Chill,Working Out,Saturday,0,June
2024-06-29 22:09:00,Arctic Monkeys,Do I Wanna Know?,Alternative,245,245,1.0,Melancholic,Partying,Saturday,22,June
2024-06-30 13:00:00,Bonobo,Kerala,Electronic,270,270,1.0,Happy,Working Out,Sunday,13,June
2024-07-01 18:00:00,Kamasi Washington,Truth,Jazz,259,259,1.0,Happy,Commuting,Monday,18,July
2024-07-01 20:48:00,Taylor Swift,August,Pop,181,181,1.0,Happy,Relaxing,Monday,20,July
2024-07-02 05:24:00,Beach House,Myth,Indie Rock,295,295,1.0,Happy,Working,Tuesday,5,July
2024-07-03 05:43:00,Bonobo,Linked,Electronic,230,230,1.0,Energetic,Relaxing,Wednesday,5,July
2024-07-03 05:48:00,Fleet Foxes,Blue Ridge Mountains,Folk,197,197,1.0,Energetic,Working,Wednesday,5,July
2024-07-03 17:30:00,The Weeknd,Die For You,Pop,226,226,1.0,Energetic,Partying,Wednesday,17,July
2024-07-03 19:50:00,The Strokes,Bad Decisions,Alternative,233,233,1.0,Chill,Commuting,Wednesday,19,July
2024-07-04 08:29:00,Kamasi Washington,Truth,Jazz,187,268,0.7,Melancholic,Partying,Thursday,8,July
2024-07-04 12:16:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,138,276,0.5,Energetic,Relaxing,Thursday,12,July
2024-07-04 14:07:00,Taylor Swift,Cruel Summer,Pop,271,271,1.0,Focused,Partying,Thursday,14,July
2024-07-04 20:13:00,Tame Impala,The Less I Know the Better,Indie Rock,197,197,1.0,Chill,Working Out,Thursday,20,July
2024-07-04 20:14:00,Taylor Swift,Cardigan,Pop,229,229,1.0,Melancholic,Relaxing,Thursday,20,July
2024-07-05 14:53:00,The Weeknd,Starboy,Pop,97,194,0.5,Melancholic,Working,Friday,14,July
2024-07-06 04:59:00,The Weeknd,Blinding Lights,Pop,236,236,1.0,Happy,Working Out,Saturday,4,July
2024-07-06 14:23:00,The Strokes,Bad Decisions,Alternative,126,253,0.5,Melancholic,Commuting,Saturday,14,July
2024-07-08 12:39:00,Bonobo,Break Apart,Electronic,149,213,0.7,Happy,Relaxing,Monday,12,July
2024-07-08 12:53:00,Kendrick Lamar,Money Trees,Hip Hop,280,280,1.0,Chill,Relaxing,Monday,12,July
2024-07-09 14:46:00,Kamasi Washington,The Garden Path,Jazz,177,253,0.7,Energetic,Relaxing,Tuesday,14,July
2024-07-10 11:09:00,Beach House,Space Song,Indie Rock,221,221,1.0,Melancholic,Working,Wednesday,11,July
2024-07-10 22:33:00,Arctic Monkeys,505,Alternative,254,254,1.0,Chill,Relaxing,Wednesday,22,July
2024-07-11 14:22:00,Bonobo,Linked,Electronic,64,215,0.3,Melancholic,Commuting,Thursday,14,July
2024-07-12 01:31:00,Taylor Swift,Anti-Hero,Pop,252,252,1.0,Focused,Working Out,Friday,1,July
2024-07-12 07:15:00,Kendrick Lamar,N95,Hip Hop,216,216,1.0,Happy,Relaxing,Friday,7,July
2024-07-12 09:35:00,Kamasi Washington,The Garden Path,Jazz,185,265,0.7,Energetic,Commuting,Friday,9,July
2024-07-12 21:35:00,Arctic Monkeys,Do I Wanna Know?,Alternative,74,249,0.3,Focused,Working,Friday,21,July
2024-07-13 06:00:00,The Strokes,Bad Decisions,Alternative,229,229,1.0,Melancholic,Working,Saturday,6,July
2024-07-13 09:22:00,Tame Impala,Lost in Yesterday,Indie Rock,182,182,1.0,Happy,Working,Saturday,9,July
2024-07-13 18:26:00,Tame Impala,Lost in Yesterday,Indie Rock,191,191,1.0,Chill,Working,Saturday,18,July
2024-07-14 06:13:00,Bonobo,Kerala,Electronic,253,253,1.0,Happy,Relaxing,Sunday,6,July
2024-07-15 09:23:00,Kendrick Lamar,Alright,Hip Hop,296,296,1.0,Focused,Relaxing,Monday,9,July
2024-07-15 12:46:00,Tame Impala,The Less I Know the Better,Indie Rock,221,221,1.0,Melancholic,Relaxing,Monday,12,July
2024-07-15 20:20:00,Tame Impala,Lost in Yesterday,Indie Rock,298,298,1.0,Melancholic,Working Out,Monday,20,July
2024-07-16 03:16:00,Tame Impala,Lost in Yesterday,Indie Rock,236,236,1.0,Chill,Working,Tuesday,3,July
2024-07-16 05:03:00,Arctic Monkeys,Do I Wanna Know?,Alternative,191,191,1.0,Energetic,Working,Tuesday,5,July
2024-07-16 08:26:00,Fleet Foxes,Blue Ridge Mountains,Folk,287,287,1.0,Happy,Partying,Tuesday,8,July
2024-07-17 06:41:00,Beach House,Myth,Indie Rock,212,212,1.0,Energetic,Partying,Wednesday,6,July
2024-07-17 11:30:00,Beach House,Lazuli,Indie Rock,282,282,1.0,Chill,Working Out,Wednesday,11,July
2024-07-17 12:15:00,Bonobo,Kerala,Electronic,257,257,1.0,Chill,Working,Wednesday,12,July
2024-07-17 18:33:00,Fleet Foxes,White Winter Hymnal,Folk,255,255,1.0,Chill,Relaxing,Wednesday,18,July
2024-07-17 22:13:00,Arctic Monkeys,R U Mine?,Alternative,287,287,1.0,Energetic,Partying,Wednesday,22,July
2024-07-17 22:39:00,Kamasi Washington,The Next Step,Jazz,261,261,1.0,Melancholic,Working,Wednesday,22,July
2024-07-18 10:06:00,The Strokes,The Adults Are Talking,Alternative,282,282,1.0,Focused,Relaxing,Thursday,10,July
2024-07-18 15:56:00,Tame Impala,Let It Happen,Indie Rock,295,295,1.0,Melancholic,Partying,Thursday,15,July
2024-07-18 17:55:00,Bonobo,Break Apart,Electronic,216,216,1.0,Melancholic,Partying,Thursday,17,July
2024-07-19 03:33:00,Kendrick Lamar,N95,Hip Hop,221,221,1.0,Focused,Working Out,Friday,3,July
2024-07-19 05:50:00,The Weeknd,Die For You,Pop,295,295,1.0,Energetic,Relaxing,Friday,5,July
2024-07-19 16:54:00,Bonobo,Linked,Electronic,205,205,1.0,Energetic,Relaxing,Friday,16,July
2024-07-19 20:26:00,Bonobo,Cirrus,Electronic,277,277,1.0,Happy,Relaxing,Friday,20,July
2024-07-20 18:04:00,Beach House,Myth,Indie Rock,60,200,0.3,Chill,Working,Saturday,18,July
2024-07-21 09:24:00,The Weeknd,Starboy,Pop,231,231,1.0,Energetic,Working Out,Sunday,9,July
2024-07-22 04:15:00,Tame Impala,Borderline,Indie Rock,237,237,1.0,Chill,Relaxing,Monday,4,July
2024-07-22 12:12:00,Bonobo,Break Apart,Electronic,233,233,1.0,Focused,Partying,Monday,12,July
2024-07-22 16:33:00,Beach House,On The Sea,Indie Rock,196,196,1.0,Chill,Working Out,Monday,16,July
2024-07-24 01:26:00,Beach House,Space Song,Indie Rock,220,220,1.0,Melancholic,Partying,Wednesday,1,July
2024-07-24 10:09:00,Bonobo,Kerala,Electronic,188,188,1.0,Melancholic,Commuting,Wednesday,10,July
2024-07-24 23:49:00,Kamasi Washington,The Next Step,Jazz,254,254,1.0,Chill,Relaxing,Wednesday,23,July
2024-07-25 00:54:00,Arctic Monkeys,Do I Wanna Know?,Alternative,257,257,1.0,Energetic,Relaxing,Thursday,0,July
2024-07-25 09:10:00,Beach House,Lazuli,Indie Rock,249,249,1.0,Chill,Working,Thursday,9,July
2024-07-25 15:02:00,Kendrick Lamar,Alright,Hip Hop,279,279,1.0,Melancholic,Working,Thursday,15,July
2024-07-25 16:32:00,The Weeknd,Starboy,Pop,276,276,1.0,Chill,Working,Thursday,16,July
2024-07-25 17:15:00,The Strokes,Someday,Alternative,268,268,1.0,Melancholic,Relaxing,Thursday,17,July
2024-07-26 19:46:00,Beach House,Lazuli,Indie Rock,250,250,1.0,Energetic,Commuting,Friday,19,July
2024-07-27 06:08:00,Kendrick Lamar,Alright,Hip Hop,271,271,1.0,Energetic,Commuting,Saturday,6,July
2024-07-27 22:16:00,The Strokes,Someday,Alternative,191,273,0.7,Energetic,Relaxing,Saturday,22,July
2024-07-28 16:33:00,Beach House,On The Sea,Indie Rock,244,244,1.0,Chill,Working,Sunday,16,July
2024-07-28 21:54:00,Beach House,Lazuli,Indie Rock,146,292,0.5,Chill,Commuting,Sunday,21,July
2024-07-29 02:03:00,Tame Impala,Borderline,Indie Rock,290,290,1.0,Focused,Working,Monday,2,July
2024-07-29 03:39:00,Taylor Swift,Cruel Summer,Pop,204,204,1.0,Focused,Working,Monday,3,July
2024-07-29 17:26:00,Arctic Monkeys,R U Mine?,Alternative,141,283,0.5,Energetic,Commuting,Monday,17,July
2024-07-29 19:31:00,Kamasi Washington,The Next Step,Jazz,55,185,0.3,Focused,Working,Monday,19,July
2024-07-29 20:02:00,Arctic Monkeys,R U Mine?,Alternative,294,294,1.0,Chill,Commuting,Monday,20,July
2024-07-29 20:30:00,Fleet Foxes,White Winter Hymnal,Folk,282,282,1.0,Energetic,Partying,Monday,20,July
2024-07-30 06:14:00,Beach House,Space Song,Indie Rock,261,261,1.0,Melancholic,Commuting,Tuesday,6,July
2024-07-30 06:24:00,Kendrick Lamar,Alright,Hip Hop,239,239,1.0,Melancholic,Working Out,Tuesday,6,July
2024-07-30 19:27:00,Kamasi Washington,The Next Step,Jazz,189,271,0.7,Chill,Partying,Tuesday,19,July
2024-07-30 20:33:00,Arctic Monkeys,R U Mine?,Alternative,188,188,1.0,Focused,Working Out,Tuesday,20,July
2024-07-31 02:42:00,Fleet Foxes,White Winter Hymnal,Folk,249,249,1.0,Energetic,Partying,Wednesday,2,July
2024-07-31 13:34:00,Tame Impala,Let It Happen,Indie Rock,60,200,0.3,Melancholic,Working Out,Wednesday,13,July
2024-07-31 23:31:00,Kendrick Lamar,Money Trees,Hip Hop,192,192,1.0,Happy,Commuting,Wednesday,23,July
2024-08-01 01:42:00,Bonobo,Kerala,Electronic,206,206,1.0,Energetic,Working,Thursday,1,August
2024-08-01 09:08:00,Arctic Monkeys,R U Mine?,Alternative,231,231,1.0,Focused,Working Out,Thursday,9,August
2024-08-02 05:19:00,Fleet Foxes,White Winter Hymnal,Folk,207,207,1.0,Chill,Commuting,Friday,5,August
2024-08-02 08:05:00,Kendrick Lamar,Money Trees,Hip Hop,223,223,1.0,Energetic,Commuting,Friday,8,August
2024-08-02 14:44:00,Arctic Monkeys,505,Alternative,291,291,1.0,Happy,Working Out,Friday,14,August
2024-08-02 16:23:00,Bonobo,Kerala,Electronic,250,250,1.0,Chill,Working Out,Friday,16,August
2024-08-02 20:18:00,Bonobo,Kerala,Electronic,270,270,1.0,Melancholic,Partying,Friday,20,August
2024-08-02 23:10:00,Bonobo,Break Apart,Electronic,247,247,1.0,Melancholic,Relaxing,Friday,23,August
2024-08-03 13:55:00,The Strokes,The Adults Are Talking,Alternative,196,196,1.0,Melancholic,Partying,Saturday,13,August
2024-08-04 05:45:00,Arctic Monkeys,Do I Wanna Know?,Alternative,272,272,1.0,Happy,Commuting,Sunday,5,August
2024-08-05 01:39:00,The Weeknd,Starboy,Pop,252,252,1.0,Happy,Working Out,Monday,1,August
2024-08-05 03:52:00,Bonobo,Kerala,Electronic,244,244,1.0,Energetic,Working Out,Monday,3,August
2024-08-05 22:37:00,Kamasi Washington,The Garden Path,Jazz,208,208,1.0,Happy,Working Out,Monday,22,August
2024-08-06 00:20:00,Beach House,Lazuli,Indie Rock,280,280,1.0,Energetic,Working,Tuesday,0,August
2024-08-06 09:33:00,Arctic Monkeys,R U Mine?,Alternative,277,277,1.0,Happy,Relaxing,Tuesday,9,August
2024-08-06 16:45:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,198,198,1.0,Happy,Partying,Tuesday,16,August
2024-08-07 02:28:00,The Weeknd,Save Your Tears,Pop,237,237,1.0,Happy,Commuting,Wednesday,2,August
2024-08-07 07:03:00,Beach House,Space Song,Indie Rock,280,280,1.0,Happy,Relaxing,Wednesday,7,August
2024-08-07 15:15:00,The Strokes,Last Nite,Alternative,279,279,1.0,Energetic,Working,Wednesday,15,August
2024-08-07 16:43:00,Kendrick Lamar,DNA.,Hip Hop,285,285,1.0,Happy,Working,Wednesday,16,August
2024-08-07 16:44:00,Bonobo,Cirrus,Electronic,297,297,1.0,Chill,Working Out,Wednesday,16,August
2024-08-07 17:17:00,Tame Impala,The Less I Know the Better,Indie Rock,215,215,1.0,Chill,Working Out,Wednesday,17,August
2024-08-08 09:08:00,Beach House,Space Song,Indie Rock,228,228,1.0,Melancholic,Relaxing,Thursday,9,August
2024-08-08 19:13:00,Bonobo,Cirrus,Electronic,57,193,0.3,Focused,Commuting,Thursday,19,August
2024-08-08 22:54:00,Beach House,Lazuli,Indie Rock,215,215,1.0,Energetic,Working Out,Thursday,22,August
2024-08-09 00:37:00,Fleet Foxes,White Winter Hymnal,Folk,221,221,1.0,Energetic,Working,Friday,0,August
2024-08-09 03:00:00,Taylor Swift,Cruel Summer,Pop,258,258,1.0,Chill,Working Out,Friday,3,August
2024-08-09 13:10:00,Kamasi Washington,Truth,Jazz,127,182,0.7,Happy,Working,Friday,13,August
2024-08-09 15:46:00,Beach House,Space Song,Indie Rock,270,270,1.0,Happy,Relaxing,Friday,15,August
2024-08-09 23:38:00,Arctic Monkeys,505,Alternative,265,265,1.0,Happy,Partying,Friday,23,August
2024-08-10 01:19:00,The Strokes,Someday,Alternative,253,253,1.0,Energetic,Working,Saturday,1,August
2024-08-10 04:52:00,Bonobo,Break Apart,Electronic,188,188,1.0,Energetic,Commuting,Saturday,4,August
2024-08-11 12:39:00,Kendrick Lamar,Alright,Hip Hop,181,181,1.0,Happy,Working,Sunday,12,August
2024-08-12 08:24:00,Bonobo,Kerala,Electronic,288,288,1.0,Focused,Working,Monday,8,August
2024-08-13 01:00:00,Arctic Monkeys,505,Alternative,136,195,0.7,Chill,Commuting,Tuesday,1,August
2024-08-13 22:32:00,Kamasi Washington,Truth,Jazz,292,292,1.0,Focused,Relaxing,Tuesday,22,August
2024-08-14 09:42:00,Fleet Foxes,Blue Ridge Mountains,Folk,247,247,1.0,Happy,Relaxing,Wednesday,9,August
2024-08-15 00:18:00,The Weeknd,Die For You,Pop,277,277,1.0,Chill,Working,Thursday,0,August
2024-08-15 00:36:00,Bonobo,Cirrus,Electronic,267,267,1.0,Focused,Partying,Thursday,0,August
2024-08-15 06:12:00,Bonobo,Cirrus,Electronic,297,297,1.0,Chill,Working,Thursday,6,August
2024-08-15 15:45:00,Kendrick Lamar,Alright,Hip Hop,276,276,1.0,Happy,Working,Thursday,15,August
2024-08-16 08:21:00,Bonobo,Kerala,Electronic,203,203,1.0,Melancholic,Partying,Friday,8,August
2024-08-17 06:50:00,The Strokes,Bad Decisions,Alternative,210,210,1.0,Energetic,Partying,Saturday,6,August
2024-08-17 22:39:00,Kendrick Lamar,DNA.,Hip Hop,275,275,1.0,Chill,Working Out,Saturday,22,August
2024-08-18 06:52:00,Beach House,Space Song,Indie Rock,228,228,1.0,Focused,Working Out,Sunday,6,August
2024-08-18 09:30:00,Kamasi Washington,Truth,Jazz,253,253,1.0,Chill,Relaxing,Sunday,9,August
2024-08-18 23:17:00,The Strokes,Reptilia,Alternative,294,294,1.0,Chill,Partying,Sunday,23,August
2024-08-19 20:23:00,Taylor Swift,Anti-Hero,Pop,185,185,1.0,Melancholic,Working,Monday,20,August
2024-08-20 16:58:00,The Strokes,Reptilia,Alternative,277,277,1.0,Melancholic,Partying,Tuesday,16,August
2024-08-20 23:53:00,Kendrick Lamar,N95,Hip Hop,111,222,0.5,Happy,Partying,Tuesday,23,August
2024-08-21 01:43:00,The Weeknd,Die For You,Pop,221,221,1.0,Melancholic,Commuting,Wednesday,1,August
2024-08-21 11:19:00,The Strokes,Bad Decisions,Alternative,172,246,0.7,Melancholic,Commuting,Wednesday,11,August
2024-08-21 13:26:00,Taylor Swift,Cruel Summer,Pop,264,264,1.0,Energetic,Commuting,Wednesday,13,August
2024-08-21 15:53:00,The Weeknd,Save Your Tears,Pop,210,210,1.0,Chill,Partying,Wednesday,15,August
2024-08-22 00:26:00,Kendrick Lamar,Alright,Hip Hop,73,246,0.3,Focused,Partying,Thursday,0,August
2024-08-22 04:01:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,266,266,1.0,Chill,Commuting,Thursday,4,August
2024-08-22 06:49:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,247,247,1.0,Focused,Working Out,Thursday,6,August
2024-08-22 08:57:00,Tame Impala,The Less I Know the Better,Indie Rock,186,186,1.0,Happy,Commuting,Thursday,8,August
2024-08-22 11:09:00,Fleet Foxes,Mykonos,Folk,288,288,1.0,Happy,Working,Thursday,11,August
2024-08-22 19:44:00,Taylor Swift,August,Pop,270,270,1.0,Energetic,Partying,Thursday,19,August
2024-08-22 23:25:00,Taylor Swift,Anti-Hero,Pop,134,268,0.5,Energetic,Commuting,Thursday,23,August
2024-08-23 02:20:00,Kendrick Lamar,Money Trees,Hip Hop,213,213,1.0,Melancholic,Commuting,Friday,2,August
2024-08-23 03:12:00,Taylor Swift,August,Pop,197,197,1.0,Energetic,Partying,Friday,3,August
2024-08-23 21:19:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,290,290,1.0,Melancholic,Relaxing,Friday,21,August
2024-08-24 14:36:00,Taylor Swift,August,Pop,225,225,1.0,Melancholic,Partying,Saturday,14,August
2024-08-24 21:02:00,Bonobo,Kerala,Electronic,280,280,1.0,Chill,Working,Saturday,21,August
2024-08-25 04:04:00,Kamasi Washington,The Garden Path,Jazz,266,266,1.0,Chill,Relaxing,Sunday,4,August
2024-08-25 07:05:00,Tame Impala,The Less I Know the Better,Indie Rock,233,233,1.0,Chill,Relaxing,Sunday,7,August
2024-08-25 12:22:00,Taylor Swift,Cardigan,Pop,233,233,1.0,Happy,Commuting,Sunday,12,August
2024-08-25 23:43:00,The Strokes,Bad Decisions,Alternative,261,261,1.0,Melancholic,Working Out,Sunday,23,August
2024-08-26 01:49:00,Tame Impala,Borderline,Indie Rock,86,288,0.3,Happy,Partying,Monday,1,August
2024-08-26 04:02:00,Kendrick Lamar,DNA.,Hip Hop,220,220,1.0,Happy,Commuting,Monday,4,August
2024-08-26 07:14:00,Beach House,Lazuli,Indie Rock,177,254,0.7,Focused,Commuting,Monday,7,August
2024-08-26 14:07:00,Beach House,Lazuli,Indie Rock,163,233,0.7,Chill,Relaxing,Monday,14,August
2024-08-27 11:35:00,Tame Impala,Lost in Yesterday,Indie Rock,259,259,1.0,Melancholic,Working,Tuesday,11,August
2024-08-27 12:32:00,Bonobo,Break Apart,Electronic,262,262,1.0,Energetic,Commuting,Tuesday,12,August
2024-08-28 09:00:00,Fleet Foxes,White Winter Hymnal,Folk,220,220,1.0,Happy,Working Out,Wednesday,9,August
2024-08-28 09:44:00,Beach House,On The Sea,Indie Rock,231,231,1.0,Chill,Working,Wednesday,9,August
2024-08-29 04:19:00,Taylor Swift,Cardigan,Pop,268,268,1.0,Focused,Commuting,Thursday,4,August
2024-08-30 19:32:00,Kendrick Lamar,DNA.,Hip Hop,195,195,1.0,Happy,Partying,Friday,19,August
2024-08-31 02:06:00,The Weeknd,Save Your Tears,Pop,271,271,1.0,Chill,Working,Saturday,2,August
2024-08-31 04:04:00,Arctic Monkeys,R U Mine?,Alternative,210,210,1.0,Melancholic,Working,Saturday,4,August
2024-08-31 13:22:00,Arctic Monkeys,R U Mine?,Alternative,246,246,1.0,Happy,Working,Saturday,13,August
2024-08-31 15:57:00,The Weeknd,Save Your Tears,Pop,196,196,1.0,Melancholic,Working Out,Saturday,15,August
2024-08-31 17:48:00,Kamasi Washington,The Garden Path,Jazz,258,258,1.0,Chill,Partying,Saturday,17,August
2024-08-31 20:16:00,Beach House,Lazuli,Indie Rock,230,230,1.0,Energetic,Partying,Saturday,20,August
2024-08-31 23:00:00,Fleet Foxes,Mykonos,Folk,284,284,1.0,Chill,Partying,Saturday,23,August
2024-09-01 08:49:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,237,237,1.0,Melancholic,Partying,Sunday,8,September
2024-09-01 14:15:00,The Weeknd,Save Your Tears,Pop,225,225,1.0,Focused,Working,Sunday,14,September
2024-09-02 08:19:00,The Strokes,Reptilia,Alternative,249,249,1.0,Focused,Partying,Monday,8,September
2024-09-02 14:59:00,Bonobo,Kerala,Electronic,168,240,0.7,Focused,Working Out,Monday,14,September
2024-09-02 17:07:00,Bonobo,Kerala,Electronic,285,285,1.0,Chill,Working,Monday,17,September
2024-09-03 17:28:00,Kendrick Lamar,Money Trees,Hip Hop,247,247,1.0,Chill,Relaxing,Tuesday,17,September
2024-09-03 19:18:00,Bonobo,Break Apart,Electronic,205,205,1.0,Chill,Commuting,Tuesday,19,September
2024-09-04 18:18:00,Beach House,Myth,Indie Rock,295,295,1.0,Energetic,Relaxing,Wednesday,18,September
2024-09-04 23:32:00,Beach House,Lazuli,Indie Rock,233,233,1.0,Melancholic,Commuting,Wednesday,23,September
2024-09-05 07:06:00,The Strokes,Last Nite,Alternative,219,219,1.0,Chill,Relaxing,Thursday,7,September
2024-09-06 05:58:00,The Weeknd,Starboy,Pop,250,250,1.0,Happy,Commuting,Friday,5,September
2024-09-06 10:17:00,Arctic Monkeys,R U Mine?,Alternative,229,229,1.0,Chill,Working Out,Friday,10,September
2024-09-06 12:01:00,Bonobo,Kerala,Electronic,218,218,1.0,Focused,Partying,Friday,12,September
2024-09-06 18:47:00,The Weeknd,Save Your Tears,Pop,248,248,1.0,Chill,Commuting,Friday,18,September
2024-09-07 00:32:00,The Weeknd,Blinding Lights,Pop,248,248,1.0,Focused,Relaxing,Saturday,0,September
2024-09-07 03:35:00,Taylor Swift,Cruel Summer,Pop,76,254,0.3,Focused,Working Out,Saturday,3,September
2024-09-07 07:46:00,Fleet Foxes,White Winter Hymnal,Folk,253,253,1.0,Happy,Working Out,Saturday,7,September
2024-09-07 21:49:00,Arctic Monkeys,R U Mine?,Alternative,207,207,1.0,Happy,Partying,Saturday,21,September
2024-09-08 03:32:00,Beach House,Space Song,Indie Rock,125,251,0.5,Focused,Commuting,Sunday,3,September
2024-09-09 06:58:00,The Strokes,Someday,Alternative,228,228,1.0,Focused,Commuting,Monday,6,September
2024-09-09 07:39:00,Kendrick Lamar,DNA.,Hip Hop,274,274,1.0,Melancholic,Relaxing,Monday,7,September
2024-09-09 21:27:00,Beach House,On The Sea,Indie Rock,271,271,1.0,Melancholic,Working Out,Monday,21,September
2024-09-10 07:38:00,Bonobo,Break Apart,Electronic,255,255,1.0,Energetic,Relaxing,Tuesday,7,September
2024-09-10 11:56:00,Bonobo,Kerala,Electronic,282,282,1.0,Focused,Commuting,Tuesday,11,September
2024-09-10 18:46:00,Arctic Monkeys,Do I Wanna Know?,Alternative,89,299,0.3,Energetic,Working,Tuesday,18,September
2024-09-10 20:23:00,Bonobo,Linked,Electronic,229,229,1.0,Focused,Commuting,Tuesday,20,September
2024-09-11 01:51:00,Kamasi Washington,Truth,Jazz,151,216,0.7,Chill,Working,Wednesday,1,September
2024-09-11 04:08:00,Beach House,Space Song,Indie Rock,270,270,1.0,Energetic,Working Out,Wednesday,4,September
2024-09-11 17:44:00,Beach House,Myth,Indie Rock,228,228,1.0,Happy,Working Out,Wednesday,17,September
2024-09-12 03:56:00,Taylor Swift,Cruel Summer,Pop,229,229,1.0,Happy,Commuting,Thursday,3,September
2024-09-13 00:57:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,235,235,1.0,Chill,Commuting,Friday,0,September
2024-09-13 05:06:00,The Strokes,Someday,Alternative,66,221,0.3,Melancholic,Commuting,Friday,5,September
2024-09-13 17:13:00,The Strokes,Bad Decisions,Alternative,191,191,1.0,Chill,Relaxing,Friday,17,September
2024-09-14 05:36:00,Kamasi Washington,Truth,Jazz,254,254,1.0,Chill,Commuting,Saturday,5,September
2024-09-14 14:45:00,Taylor Swift,Anti-Hero,Pop,235,235,1.0,Focused,Partying,Saturday,14,September
2024-09-14 19:13:00,Tame Impala,Let It Happen,Indie Rock,237,237,1.0,Chill,Partying,Saturday,19,September
2024-09-15 06:43:00,The Weeknd,Die For You,Pop,284,284,1.0,Melancholic,Commuting,Sunday,6,September
2024-09-15 08:47:00,Fleet Foxes,White Winter Hymnal,Folk,291,291,1.0,Focused,Working Out,Sunday,8,September
2024-09-15 12:11:00,Tame Impala,Borderline,Indie Rock,226,226,1.0,Focused,Relaxing,Sunday,12,September
2024-09-15 21:38:00,Arctic Monkeys,R U Mine?,Alternative,147,211,0.7,Focused,Relaxing,Sunday,21,September
2024-09-16 11:12:00,Kamasi Washington,The Next Step,Jazz,243,243,1.0,Happy,Working Out,Monday,11,September
2024-09-16 12:26:00,Bonobo,Linked,Electronic,266,266,1.0,Chill,Partying,Monday,12,September
2024-09-16 21:06:00,Tame Impala,The Less I Know the Better,Indie Rock,272,272,1.0,Focused,Working Out,Monday,21,September
2024-09-16 22:33:00,Kendrick Lamar,Money Trees,Hip Hop,230,230,1.0,Happy,Relaxing,Monday,22,September
2024-09-17 09:59:00,Fleet Foxes,Mykonos,Folk,281,281,1.0,Happy,Working,Tuesday,9,September
2024-09-18 15:02:00,Taylor Swift,Anti-Hero,Pop,243,243,1.0,Focused,Working Out,Wednesday,15,September
2024-09-19 20:00:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,263,263,1.0,Chill,Working Out,Thursday,20,September
2024-09-20 13:51:00,Arctic Monkeys,Do I Wanna Know?,Alternative,239,239,1.0,Focused,Partying,Friday,13,September
2024-09-20 13:53:00,Kamasi Washington,The Garden Path,Jazz,185,185,1.0,Melancholic,Commuting,Friday,13,September
2024-09-20 14:33:00,Kendrick Lamar,Money Trees,Hip Hop,266,266,1.0,Chill,Working,Friday,14,September
2024-09-20 21:09:00,Fleet Foxes,Blue Ridge Mountains,Folk,224,224,1.0,Happy,Relaxing,Friday,21,September
2024-09-20 21:22:00,Bonobo,Linked,Electronic,127,182,0.7,Chill,Relaxing,Friday,21,September
2024-09-21 03:10:00,Arctic Monkeys,505,Alternative,181,181,1.0,Focused,Relaxing,Saturday,3,September
2024-09-21 07:16:00,The Weeknd,Die For You,Pop,274,274,1.0,Focused,Working,Saturday,7,September
